nombre,pais,pais_codigo,region,region_codigo,municipio,categoria,productos,direccion,horario,telefono,correo,web,facebook,instagram,google_maps,lat,lon,osm_id,fuente_url,fecha_extraccion,verificacion,venta_online
Hof- und Weinladen Ein & Alles,Alemania,DE,Hessen,DE-HE,Otzberg,Otros,,"Wiesenstraße 6, 64853 Otzberg","We 15:00-18:30; Fr 09:00-13:00, 15:00-18:30; Sa 10:00-13:00",+49616271909,biolandhof_am_hasselbach@web.de,http://www.biolandhof-am-hasselbach.de/,,,"https://www.google.com/maps?q=49.808851,8.891182",49.808851,8.891182,node/6661167893,https://www.openstreetmap.org/node/6661167893,2026-08-05,parcial,no comprobado
Georg Steinmann Bienenzuchtgeräte-Schutzbekleidung,Alemania,DE,Hessen,DE-HE,Rimbach,Miel,Honig,"Kohlplatte 1, 64668 Rimbach","Mo-Fr 08:00-12:30, Mo-Fr 14:00-18:00; Sa 8:00-12:00",+4962537599,info@summ-summ-summ.de,http://www.summ-summ-summ.de,,,"https://www.google.com/maps?q=49.643400,8.735470",49.643400,8.735470,node/6388920403,https://www.openstreetmap.org/node/6388920403,2026-08-05,parcial,no comprobado
Imkerei Klinkenberg,Alemania,DE,Hessen,DE-HE,Schlitz,Miel,Honig,"Am Chattenborn 11, 36110 Schlitz","Mo-Fr 08:00-19:00; Sa 08:00-14:00, PH off",+496642405904,info@imkerei-klinkenberg.de,https://www.imkerei-klinkenberg.de,,,"https://www.google.com/maps?q=50.681111,9.472092",50.681111,9.472092,node/6328420683,https://www.openstreetmap.org/node/6328420683,2026-08-05,parcial,no comprobado
Rathsbacher Hof,Alemania,DE,Hessen,DE-HE,Weilmünster,Otros,,"Aulenhäuser Weg 1, 35789 Weilmünster","Tu 10:00-12:00,16:00-18:00; Th 16:00-18:00; Fr 10:00-12:00,16:00-19:30; Sa 10:00-12:00",+4964722177,info@rathsbacher-hof.de,http://www.rathsbacher-hof.de,,,"https://www.google.com/maps?q=50.447734,8.347479",50.447734,8.347479,node/3468778410,https://www.openstreetmap.org/node/3468778410,2026-08-05,parcial,no comprobado
Hof Stedebach,Alemania,DE,Hessen,DE-HE,Weimar (Lahn),Otros,,"Stedebach 2, 35096 Weimar (Lahn)",Th 16:00-18:30; Sa 09:30-13:00,+4964267234,hof.stedebach@web.de,http://www.hofstedebach.de,,,"https://www.google.com/maps?q=50.728255,8.672812",50.728255,8.672812,node/3461164355,https://www.openstreetmap.org/node/3461164355,2026-08-05,parcial,no comprobado
Hofladen Eschenhof,Alemania,DE,Hessen,DE-HE,Wolfhagen,Otros,,"Bärenbergstraße 1, 34466 Wolfhagen",We 15:00-18:00; Fr 15:30-18:30; Sa 08:00-12:30,+4956922464,hof@eschenhof-online.de,https://www.eschenhof-online.de,,,"https://www.google.com/maps?q=51.343122,9.223395",51.343122,9.223395,node/2043412721,https://www.openstreetmap.org/node/2043412721,2026-08-05,parcial,no comprobado
Kastanienhoflädchen,Alemania,DE,Hessen,DE-HE,Wolfhagen,Otros,,"Oberelsunger Straße 35, 34466 Wolfhagen",24/7,+4956065579982,post@unser-kastanienhof.de,https://www.unser-kastanienhof.de,,,"https://www.google.com/maps?q=51.356384,9.215889",51.356384,9.215889,node/6700900013,https://www.openstreetmap.org/node/6700900013,2026-08-05,parcial,no comprobado
Luisenhof Hofladen,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Bengerstorf,Huevos,Eier,"Lange Straße 30, 19258 Bengerstorf",Tu-Th 12-18; Fr-Sa 9-18; Su 14-18,+4938847539,,https://luisenhof-wiebendorf.de/,,,"https://www.google.com/maps?q=53.405878,10.816135",53.405878,10.816135,node/6808410443,https://www.openstreetmap.org/node/6808410443,2026-08-05,parcial,no comprobado
Bio-Gärtnerei Watzkendorf,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Blankensee,Fruta y verdura,Obst und Gemüse,"Zum Mühlenbach 12, 17237 Blankensee",Mo-Fr 08:00-16:00,+493982612365,willkommen@biogaertnerei-watzkendorf.de,http://www.biogaertnerei-watzkendorf.de/index05.asp,,,"https://www.google.com/maps?q=53.392744,13.315593",53.392744,13.315593,node/5510049320,https://www.openstreetmap.org/node/5510049320,2026-08-05,parcial,no comprobado
RS-Landveredlung,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Burg Stargard,Otros,,"Strelitzer Straße 45, 17094 Burg Stargard",08:00-21:00,+493960320602,info@rs-landveredlung.de,https://rs-landveredlung.de/,,,"https://www.google.com/maps?q=53.500555,13.297788",53.500555,13.297788,node/7932393339,https://www.openstreetmap.org/node/7932393339,2026-08-05,parcial,no comprobado
Gut Bergfeld,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Carpin,Otros,,"Am Hof 1, 17237 Carpin",Sa 09:00-12:00,+491735912268,kontakt@gut-bergfeld.de,https://gut-bergfeld.de/,,,"https://www.google.com/maps?q=53.352532,13.280274",53.352532,13.280274,node/5639129900,https://www.openstreetmap.org/node/5639129900,2026-08-05,parcial,no comprobado
Hofladen Klinder,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Dahmen,Otros,,"Dorfstraße 2, 17166 Dahmen","May-Sep: Tu-Su,PH 13:00-18:00; Oct-Apr: Fr-Su,PH 13:00-17:00",+493993371231,birgit@hofcafe-klinder.de,https://www.hofcafe-klinder.de/,,,"https://www.google.com/maps?q=53.660896,12.568387",53.660896,12.568387,node/5801561168,https://www.openstreetmap.org/node/5801561168,2026-08-05,parcial,no comprobado
Berufsimkerei Triphahn,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Demmin,Miel,Honig,"Lindenfelde 1a, 17109 Demmin",,+493998222907,info@unser-kleiner-honigladen.de,https://unser-kleiner-honigladen.de/,,,"https://www.google.com/maps?q=53.874625,13.018348",53.874625,13.018348,node/6331357800,https://www.openstreetmap.org/node/6331357800,2026-08-05,parcial,no comprobado
Bauernmarkt,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Grapzow,Otros,,"Lange Straße 39, 17089 Grapzow","Mo,Th,Fr 09:00-17:00; Tu,We,Sa,PH off",+4939612299807,landgut-grapzow@t-online.de,https://www.landgut-grapzow.de/bauernmarkt/,,,"https://www.google.com/maps?q=53.712518,13.294079",53.712518,13.294079,way/730257354,https://www.openstreetmap.org/way/730257354,2026-08-05,parcial,no comprobado
Dexter Hof Tammert,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Hinrichshagen,Otros,,"Feldstraße 34, 17498 Hinrichshagen","Tu,Th,Fr 15:00-20:00; Sa 09:00-12:00",+493834504318,tammel72@hotmail.com,https://www.tammis.de/,,,"https://www.google.com/maps?q=54.078614,13.321857",54.078614,13.321857,node/323118893,https://www.openstreetmap.org/node/323118893,2026-08-05,parcial,no comprobado
Bio-Hofladen Hoher Schönberg,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Kalkhorst,Aceite,Öl,"Kalkhorster Straße 37, 23948 Kalkhorst","Mo-Fr 09:00-18:00,Sa 09:00-13:00; Su 11:00-14:00",+4938827888234,hofladen@hofhoherschoenberg.de,https://www.hofhoherschoenberg.de/,,,"https://www.google.com/maps?q=53.977915,11.097015",53.977915,11.097015,node/390368358,https://www.openstreetmap.org/node/390368358,2026-08-05,parcial,no comprobado
hufe8,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Klein Belitz,Otros,,"Dorfstraße 35, 18246 Klein Belitz","Mo-Th 08:00-12:00; Fr 08:00-12:00, 14:00-18:00",+4938461754905,info@hufe8.de,https://www.hufe8.de/,,,"https://www.google.com/maps?q=53.910018,11.973278",53.910018,11.973278,node/8222869125,https://www.openstreetmap.org/node/8222869125,2026-08-05,parcial,no comprobado
Imkerei Rohde,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Lübtheen,Miel,Honig,"Marienstraße 15, 19249 Lübtheen",,+4915256146968,drohnerohde@web.de,http://www.honig-domaene.de/,,,"https://www.google.com/maps?q=53.297440,11.085377",53.297440,11.085377,node/6183561167,https://www.openstreetmap.org/node/6183561167,2026-08-05,parcial,no comprobado
Villa Kunterbunt,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Lütow,Otros,,"Zinnowitzer Straße 6, 17440 Lütow",Mo-Fr 10:00-17:00; Sa 10:00-12:00,+493837743018,anja-debniak@t-online.de,https://www.hofladen-usedom.de/,,,"https://www.google.com/maps?q=54.034808,13.889405",54.034808,13.889405,node/1343017548,https://www.openstreetmap.org/node/1343017548,2026-08-05,parcial,no comprobado
Hoefeladen Esslust,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Murchin,Otros,,"Libnow 7a, 17390 Murchin",Mo-Fr 09:00-18:00; Sa 10:00-16:00; PH off,+493971258964,info@hoefeladen-esslust.de,https://hoefeladen-esslust.de/,,,"https://www.google.com/maps?q=53.904202,13.768386",53.904202,13.768386,node/814803643,https://www.openstreetmap.org/node/814803643,2026-08-05,parcial,no comprobado
Hof Dudziak,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Neustrelitz,Huevos,Eier,"Sophienhof 3, 17235 Neustrelitz","Fr 16:00-18:00; Mo-Th,Sa,PH off",+4939812273,,https://hof-dudziak.de/hofladen,,,"https://www.google.com/maps?q=53.380533,13.032574",53.380533,13.032574,way/986798280,https://www.openstreetmap.org/way/986798280,2026-08-05,parcial,no comprobado
Gut Marihn,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Penzlin,Lácteos y quesos,Käse und Milchprodukte,"Rosenallee 1, 17217 Penzlin","Th 13:00-17:00, Fr-Sa 10:00-17:00; Mo-We, PH off",+493992860963,info@gut-marihn.de,https://www.gut-marihn.de/,,,"https://www.google.com/maps?q=53.522253,12.992162",53.522253,12.992162,node/9166148666,https://www.openstreetmap.org/node/9166148666,2026-08-05,parcial,no comprobado
Milchladen und Café,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Poseritz,Lácteos y quesos,Käse und Milchprodukte,"Poseritz Hof 15, 18574 Poseritz",Mo-Sa 10:00-18:00,+493830740429,post@ruegener-inselfrische.de,https://www.ruegener-inselfrische.de/,,,"https://www.google.com/maps?q=54.304761,13.272581",54.304761,13.272581,way/150832784,https://www.openstreetmap.org/way/150832784,2026-08-05,parcial,no comprobado
Hofladen - Höfe Gemeinschaft Pommern,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Rothenklempenow,Otros,,"Dorfstraße 56, 17321 Rothenklempenow",Th 14:00-18:00; Fr 13:00-18:00; Sa 10:00-16:00,+49397445590,info@hoefegemeinschaft-pommern.de,https://hoefegemeinschaft-pommern.de/startseite/,https://www.facebook.com/hoefegemeinschaftpommern,https://www.instagram.com/hofegemeinschaft_pommern,"https://www.google.com/maps?q=53.520263,14.205812",53.520263,14.205812,way/767805986,https://www.openstreetmap.org/way/767805986,2026-08-05,parcial,no comprobado
Hofladen Medewege,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Schwerin,Otros,,"Hauptstraße 16, 19055 Schwerin",Mo-Fr 08:30-18:30; Sa 08:30-14:00,+493855918929,laden@hof-medewege.de,https://www.hof-medewege.de/de/betriebe/hofladen,,,"https://www.google.com/maps?q=53.660523,11.398968",53.660523,11.398968,node/8151152431,https://www.openstreetmap.org/node/8151152431,2026-08-05,parcial,no comprobado
Milchschafhof am Fuchsberg,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Schönhausen,Lácteos y quesos,Käse und Milchprodukte,"Dorfstraße Schönhausen 45, 17337 Schönhausen","Fr 14:00-18:00; ""nach Vereinbarung""",+4915758843863,milchschafhof@posteo.de,https://milchschafhof-am-fuchsberg.de/hofladen/,https://www.facebook.com/facebook.com/MilchschafhofAmFuchsberg,,"https://www.google.com/maps?q=53.570638,13.693836",53.570638,13.693836,node/10771163743,https://www.openstreetmap.org/node/10771163743,2026-08-05,parcial,no comprobado
Storchenhof Reinstorf,Alemania,DE,Mecklenburg-Vorpommern,DE-MV,Zurow,Huevos,Eier,"Hauptstraße Reinstorf 9, 23992 Zurow",,+493842245525,reingard1@gmx.de,https://hofladen-reinstorf.de/,,,"https://www.google.com/maps?q=53.847955,11.640229",53.847955,11.640229,node/5077676581,https://www.openstreetmap.org/node/5077676581,2026-08-05,parcial,no comprobado
Hofladen,Alemania,DE,Niedersachsen,DE-NI,Ahlden,Otros,,"Großer Garten, 29693 Ahlden",We-Fr 10:00-15:00; Sa 10:00-13:00; PH off,+4951641441,kontakt@biohof-eilte.de,https://biohof-eilte.de/,,,"https://www.google.com/maps?q=52.761140,9.498491",52.761140,9.498491,node/919731609,https://www.openstreetmap.org/node/919731609,2026-08-05,parcial,no comprobado
Biohof Meibohm,Alemania,DE,Niedersachsen,DE-NI,Ahlerstedt,Otros,,"Lange Straße 2, 21702 Ahlerstedt",Th-Fr 09:00-18:00; Sa 09:00-12:00,+494166458,info@biohof-meibohm.de,https://www.biohof-meibohm.de/,,,"https://www.google.com/maps?q=53.380466,9.462494",53.380466,9.462494,node/6700904554,https://www.openstreetmap.org/node/6700904554,2026-08-05,parcial,no comprobado
Bauckhof Amelinghausen,Alemania,DE,Niedersachsen,DE-NI,Amelinghausen,Otros,,"Triangel 6, 21385 Amelinghausen","Mo-Fr 09:00-18:30; Sa 08:00-13:00; Su,PH off",+494132912042,laden.amelinghausen@bauckhof.de,https://www.bauckhof.de/de/bauckhof-amelinghausen,,,"https://www.google.com/maps?q=53.132164,10.218245",53.132164,10.218245,node/4404346853,https://www.openstreetmap.org/node/4404346853,2026-08-05,parcial,no comprobado
Bioland Hof Brummer-Bange,Alemania,DE,Niedersachsen,DE-NI,Ankum,Otros,,"Loxtener Straße 5, 49577 Ankum","Tu,We,Th,Sa 09:00-13:00, Tu,We,Th 14:30-18:30, Fr 09:00-18:30",+495462238,brummer-bange@t-online.de,http://www.brummer-bange.de,,,"https://www.google.com/maps?q=52.546563,7.866112",52.546563,7.866112,node/2536323236,https://www.openstreetmap.org/node/2536323236,2026-08-05,parcial,no comprobado
Das Bienenhaus,Alemania,DE,Niedersachsen,DE-NI,Apelern,Miel,Honig,"Zum Forsthaus 21, 31552 Apelern",May-Sep We 14:00-18:00,+4957239898657,info@das-bienenhaus.de,https://das-bienenhaus.de/start.html,,,"https://www.google.com/maps?q=52.285930,9.282814",52.285930,9.282814,way/687801604,https://www.openstreetmap.org/way/687801604,2026-08-05,parcial,no comprobado
Die Ziegerei,Alemania,DE,Niedersachsen,DE-NI,Asendorf,Otros,,"Eschenhorst 7, 27330 Asendorf","Mo,Fr 16:00-18:00",+4942537019949,kontakt@die-ziegerei.de,https://www.die-ziegerei.de,,,"https://www.google.com/maps?q=52.752714,8.955413",52.752714,8.955413,node/6604022314,https://www.openstreetmap.org/node/6604022314,2026-08-05,parcial,no comprobado
Artland Mosterei,Alemania,DE,Niedersachsen,DE-NI,Badbergen,Sidra,Apfelwein und Cider,"Im großen Felde 78, 49635 Badbergen","""Saftverkauf, wenn jemand anwesend ist""",+495433399,info@artland-mosterei.de,https://www.artland-mosterei.de,,,"https://www.google.com/maps?q=52.660422,8.018306",52.660422,8.018306,node/7658717222,https://www.openstreetmap.org/node/7658717222,2026-08-05,parcial,no comprobado
Arche Wilhelminenhof,Alemania,DE,Niedersachsen,DE-NI,Bakum,Otros,,"Große Heide 2, 49456 Bakum","Mo-Fr 14:00-19:00; Sa 10:00-16:00; Su,PH off",+4944467264,wilhelminenhof@outlook.de,http://arche-wilhelminenhof.de,,,"https://www.google.com/maps?q=52.739968,8.156335",52.739968,8.156335,node/6603993989,https://www.openstreetmap.org/node/6603993989,2026-08-05,parcial,no comprobado
Obstscheune Tätendorf,Alemania,DE,Niedersachsen,DE-NI,Barum,Otros,,"Uelzener Chaussee 4, 29576 Barum",Mo-Su 09:00-18:00,+4958061247,buero@obstscheune-an-der-b4.de,http://www.obstscheune-an-der-b4.de,,,"https://www.google.com/maps?q=53.046837,10.537661",53.046837,10.537661,node/11405354495,https://www.openstreetmap.org/node/11405354495,2026-08-05,parcial,no comprobado
"Biolandhof ""Die Quertreiber""",Alemania,DE,Niedersachsen,DE-NI,Beverstedt,Otros,,"An den Querteilen 4, 27616 Beverstedt","Tu,Fr 15:00-18:00",+4947498167,biolandhof-frelsdorf@ewetel.net,http://www.biolandhof-frelsdorf.de,,,"https://www.google.com/maps?q=53.502941,8.895861",53.502941,8.895861,node/2071544259,https://www.openstreetmap.org/node/2071544259,2026-08-05,parcial,no comprobado
Dicke Eiche,Alemania,DE,Niedersachsen,DE-NI,Bissendorf,Lácteos y quesos,Käse und Milchprodukte,"Dicke Eiche 9, 49143 Bissendorf","Tu 15:00-18:30; Fr 09:00-12:30,15:00-18:30; Sa 09:00-13:00",+4954028075,gudrun@dicke-eiche.de,http://www.dicke-eiche.de,,,"https://www.google.com/maps?q=52.278311,8.268138",52.278311,8.268138,way/243498815,https://www.openstreetmap.org/way/243498815,2026-08-05,parcial,no comprobado
Biolandhof Kruse,Alemania,DE,Niedersachsen,DE-NI,Bramsche,Otros,,"Wiechmanns Ecke 19, 49565 Bramsche","Tu 09:00-13:00, 15:00-18:00; We-Fr 15:00-18:30; Sa 09:00-13:00",+49546165836,michael-kruse@osnanet.de,http://www.biolandhof-kruse.de/,,,"https://www.google.com/maps?q=52.391021,7.997637",52.391021,7.997637,node/1864941604,https://www.openstreetmap.org/node/1864941604,2026-08-05,parcial,no comprobado
Lohmann's Landladen,Alemania,DE,Niedersachsen,DE-NI,Dörverden,Otros,,"Eichenstraße 24, 27313 Dörverden","Tu,Fr 15:00-18:00",+494239613,kontakt@lohmannshof.de,http://www.lohmannshof.de/,,,"https://www.google.com/maps?q=52.836766,9.302576",52.836766,9.302576,node/1724439269,https://www.openstreetmap.org/node/1724439269,2026-08-05,parcial,no comprobado
Himpsl-Hof,Alemania,DE,Niedersachsen,DE-NI,Edewecht,Otros,,"Waterkamp 2a, 26188 Edewecht",Tu 9:00-18:00; Th-Fr 9:00-18:00; Sa 9:00-12:30,+4944056918,marius.otto@himpsl-hof.de,https://www.himpsl-hof.de,,,"https://www.google.com/maps?q=53.116619,7.950986",53.116619,7.950986,node/6677507665,https://www.openstreetmap.org/node/6677507665,2026-08-05,parcial,no comprobado
Marienhof Esperde,Alemania,DE,Niedersachsen,DE-NI,Emmerthal,Otros,,"Kniepstraße 3, 31860 Emmerthal",Tu 16:00-19:00; Sa 09:00-12:00,+495157476,hofladen@marienhof-esperde.de,https://www.marienhof-esperde.de,,,"https://www.google.com/maps?q=52.027473,9.512736",52.027473,9.512736,node/6121476780,https://www.openstreetmap.org/node/6121476780,2026-08-05,parcial,no comprobado
Hof Faß,Alemania,DE,Niedersachsen,DE-NI,Friedeburg,Miel,Honig,"Marxer Hauptstraße 2, 26446 Friedeburg",06:00-20:00,+494465944560,familie.fass@hof-fass.de,http://www.hof-fass.de,,,"https://www.google.com/maps?q=53.446541,7.849730",53.446541,7.849730,way/534125700,https://www.openstreetmap.org/way/534125700,2026-08-05,parcial,no comprobado
Mühle Erks,Alemania,DE,Niedersachsen,DE-NI,Friedeburg,Pan y cereal,Brot und Getreide,"Horster Hauptstraße 5, 26446 Friedeburg","Mo-Fr 09:00-13:00,14:00-18:00; Sa 09:00-13:00",+4944532230,info@muehle-erks.de,https://www.muehle-erks.de/,,,"https://www.google.com/maps?q=53.450862,7.941465",53.450862,7.941465,way/502143391,https://www.openstreetmap.org/way/502143391,2026-08-05,parcial,no comprobado
Schmidts Hofladen,Alemania,DE,Niedersachsen,DE-NI,Garbsen,Otros,,"Hauptstraße 265, 30826 Garbsen","Th, Fr 09:00-18:00; Sa 09:00-13:00",+495131455698,info@schmidts-hof.de,https://schmidts-hof.de/hofladen/,,,"https://www.google.com/maps?q=52.461553,9.585683",52.461553,9.585683,node/9265062265,https://www.openstreetmap.org/node/9265062265,2026-08-05,parcial,no comprobado
Hof Icken Hofladen,Alemania,DE,Niedersachsen,DE-NI,Geestland,Lácteos y quesos,Käse und Milchprodukte,"Hörn 4, 27607 Geestland","Tu 09:00-12:00,14:00-17:00; Fr 09:00-12:00,14:00-17:00; Sa 10:00-12:00",+4947431038,info@hof-icken.de,https://www.hof-icken.de,,,"https://www.google.com/maps?q=53.647987,8.598730",53.647987,8.598730,node/6610219885,https://www.openstreetmap.org/node/6610219885,2026-08-05,parcial,no comprobado
Siemer's Hof,Alemania,DE,Niedersachsen,DE-NI,Gilten,Lácteos y quesos,Käse und Milchprodukte,"Dorfstraße 6, 29690 Gilten",Mo-Su 08:00-20:00,+4915122828797,info@siemers-hof.de,https://siemers-hof.com/,,,"https://www.google.com/maps?q=52.679713,9.527332",52.679713,9.527332,way/1266925048,https://www.openstreetmap.org/way/1266925048,2026-08-05,parcial,no comprobado
Naturmilchhof Gartetal,Alemania,DE,Niedersachsen,DE-NI,Gleichen,Otros,,"Schwarze Gasse 6, 37130 Gleichen",Mo-Sa 09:00-18:00,+49551794579,fuellgrabe@t-online.de,https://www.naturmilchhof.de/,,,"https://www.google.com/maps?q=51.485948,9.979915",51.485948,9.979915,node/2470393068,https://www.openstreetmap.org/node/2470393068,2026-08-05,parcial,no comprobado
Birkenhof Goslar,Alemania,DE,Niedersachsen,DE-NI,Goslar,Otros,,"Immenröder Straße 21, 38644 Goslar",Mo-Fr 08:00-18:00; Sa 09:00-18:00,+495321569134,info@birkenhof-goslar.de,https://www.birkenhof-goslar.de,,,"https://www.google.com/maps?q=51.923315,10.451033",51.923315,10.451033,node/8006475565,https://www.openstreetmap.org/node/8006475565,2026-08-05,parcial,no comprobado
Hofladen Johannshof,Alemania,DE,Niedersachsen,DE-NI,Großefehn,Otros,,"Westerender Weg 4, 26629 Großefehn","We 15:00-18:00; Th 10:00-18:00, Fr 10:00-18:00, Sa 09:00-13:00; Su,PH off",+494946899983,kontakt@johannshof-fiebing.de,https://www.johannshof-fiebing.de/hofladen,,,"https://www.google.com/maps?q=53.348847,7.678271",53.348847,7.678271,node/1238949207,https://www.openstreetmap.org/node/1238949207,2026-08-05,parcial,no comprobado
Spargel- u. Kürbisscheune,Alemania,DE,Niedersachsen,DE-NI,Hagenburg,Fruta y verdura,Obst und Gemüse,"Altenhäger Straße 93, 31558 Hagenburg",We-Sa 09:00-18:00,+4950336823,info@kuerbisscheune.de,https://kuerbisscheune.de/,,,"https://www.google.com/maps?q=52.439295,9.346696",52.439295,9.346696,node/6483534711,https://www.openstreetmap.org/node/6483534711,2026-08-05,parcial,no comprobado
Tipke's Hofkontor,Alemania,DE,Niedersachsen,DE-NI,Harsefeld,Otros,,"Hauptstraße 32, 21698 Harsefeld",Mo 13:00-18:00; Tu-Fr 08:00-18:00; Sa 08:00-13:00,+4941645088,info@tipkes.de,https://www.tipkes.de,,,"https://www.google.com/maps?q=53.436022,9.464058",53.436022,9.464058,node/10805374884,https://www.openstreetmap.org/node/10805374884,2026-08-05,parcial,no comprobado
Bioland Hof Kramer - Selbstbedienungshofladen,Alemania,DE,Niedersachsen,DE-NI,Hassel (Weser),Otros,,"Hauptstraße 1, 27324 Hassel (Weser)",Mo-Sa 08:00-19:30; Su 9:00-19:30,+4942541052,info@biolandhofkramer.de,https://www.biolandhofkramer.de,,,"https://www.google.com/maps?q=52.802114,9.206673",52.802114,9.206673,node/6610145375,https://www.openstreetmap.org/node/6610145375,2026-08-05,parcial,no comprobado
